,REF_DATE,NAICS_21,employment_rate,unemployment_rate,Job Vacancies (#),Payroll Employees (#),Job Vacancy Rate (%),All-items,Inflation_Rate_MoM,Market_Tightness,Average Hourly Wage
212,2024-11-01,3.0,57.89,42.11,547.0,16184.0,3.3,162.0,0.12360939431395046,0.06494123234002137,31.106
213,2024-11-01,4.0,94.49,5.51,5280.0,213620.0,2.4,162.0,0.12360939431395046,0.31408006662304444,51.985410385259634
214,2024-11-01,5.0,97.11,2.89,1665.0,133575.0,1.2,162.0,0.12360939431395046,0.38974719101123595,51.36914814814815
215,2024-11-01,6.0,95.6,4.4,39710.0,1183625.0,3.2,162.0,0.12360939431395046,0.5344764929943335,36.57169557781579
216,2024-11-01,7.0,96.23,3.77,18803.0,817011.0,2.2,162.0,0.12360939431395046,0.5088768606224627,35.881732600732605
217,2024-11-01,8.0,95.94,4.06,17077.0,742019.0,2.2,162.0,0.12360939431395046,0.47256274732268866,32.989765561843164
218,2024-11-01,9.0,97.43,2.57,20840.0,821080.0,2.5,162.0,0.12360939431395046,1.1434214857895315,35.76278251599147
219,2024-11-01,10.0,95.96,4.04,42620.0,2000195.0,2.1,162.0,0.12360939431395046,0.4482493873644577,23.978155064236628
220,2024-11-01,11.0,96.51,3.49,26830.0,847150.0,3.1,162.0,0.12360939431395046,0.7028159790438769,33.47518802228412
221,2024-11-01,12.0,98.23,1.77,23610.0,850640.0,2.7,162.0,0.12360939431395046,1.2673788179719792,43.41165456629729
222,2024-11-01,13.0,98.03,1.97,7345.0,293770.0,2.4,162.0,0.12360939431395046,0.9264631685166499,33.419392097264435
223,2024-11-01,14.0,95.89,4.11,36565.0,1220865.0,2.9,162.0,0.12360939431395046,0.4348472415474449,47.16587929240375
224,2024-11-01,15.0,93.84,6.16,28930.0,935960.0,3.021021197487072,162.0,0.12360939431395046,0.6199639979427396,27.641090107120355
225,2024-11-01,16.0,97.99,2.01,19020.0,1478405.0,1.3,162.0,0.12360939431395046,0.5654655726007849,40.38288446969697
226,2024-11-01,17.0,98.5,1.5,114930.0,2411790.0,4.5,162.0,0.12360939431395046,2.6585089403437347,33.83083758937692
227,2024-11-01,18.0,92.17,7.83,15036.818181818182,676595.0,2.175689834592871,162.0,0.12360939431395046,0.21944831776854076,32.292318913480884
228,2024-11-01,19.0,94.22,5.78,58570.0,1283225.0,4.4,162.0,0.12360939431395046,0.8215047127468582,20.210731633272616
229,2024-11-01,20.0,96.36,3.64,24705.0,571455.0,4.1,162.0,0.12360939431395046,0.8443267259056733,30.995947537473235
230,2024-11-01,21.0,98.17,1.83,12725.0,579975.0,2.1,162.0,0.12360939431395046,0.5676242305290392,44.626690476190475
231,2024-12-01,1.0,92.1,7.9,6944.0,193472.0,3.5,162.4,0.24691358024691024,0.36754353464246015,26.76880753138075
232,2024-12-01,2.0,86.4,13.6,976.0,27181.0,3.5,162.4,0.24691358024691024,0.2136602451838879,34.54007407407407
233,2024-12-01,3.0,64.04,35.96,676.0,18832.0,3.5,162.4,0.24691358024691024,0.08080325125508009,33.193673469387754
234,2024-12-01,4.0,96.55,3.45,4870.0,221145.0,2.2,162.4,0.24691358024691024,0.48160601265822783,51.89809734513274
235,2024-12-01,5.0,98.58,1.42,2290.0,135090.0,1.7,162.4,0.24691358024691024,1.0315315315315314,52.25797491039427
236,2024-12-01,6.0,93.91,6.09,42895.0,1181610.0,3.5,162.4,0.24691358024691024,0.42067531652397344,36.76415591120289
237,2024-12-01,7.0,96.26,3.74,20126.0,815523.0,2.4,162.4,0.24691358024691024,0.549770541958042,35.862353375138326
238,2024-12-01,8.0,96.19,3.81,18259.0,739847.0,2.4,162.4,0.24691358024691024,0.5398397540135411,32.9157489539749
239,2024-12-01,9.0,96.7,3.3,22315.0,822420.0,2.6,162.4,0.24691358024691024,0.9397372189000253,35.61869754768392
240,2024-12-01,10.0,96.22,3.78,52245.0,1988435.0,2.6,162.4,0.24691358024691024,0.5887025894124805,23.846829121540313
241,2024-12-01,11.0,96.77,3.23,29165.0,812930.0,3.5,162.4,0.24691358024691024,0.8138009933590044,33.789965385946694
242,2024-12-01,12.0,98.47,1.53,20075.0,850920.0,2.3,162.4,0.24691358024691024,1.2313684597926762,43.82250284846183
243,2024-12-01,13.0,98.49,1.51,7275.0,292550.0,2.4,162.4,0.24691358024691024,1.1951700344997536,32.86965925925926
244,2024-12-01,14.0,96.49,3.51,35320.0,1222975.0,2.8,162.4,0.24691358024691024,0.4944978019208692,46.833399251737035
245,2024-12-01,15.0,94.25,5.75,29230.0,933795.0,2.9966582601106238,162.4,0.24691358024691024,0.6803686979190913,27.906178343949044
246,2024-12-01,16.0,98.59,1.41,19535.0,1480840.0,1.3,162.4,0.24691358024691024,0.8254457872052734,40.832891794580256
247,2024-12-01,17.0,98.56,1.44,107290.0,2420560.0,4.2,162.4,0.24691358024691024,2.5745068867879253,33.99642535503983
248,2024-12-01,18.0,92.44,7.56,16305.0,678580.0,2.342473252969436,162.4,0.24691358024691024,0.24530601191550822,32.137799688635184
249,2024-12-01,19.0,94.17,5.83,61490.0,1297490.0,4.5,162.4,0.24691358024691024,0.8512847491416546,20.35592785081015
250,2024-12-01,20.0,96.15,3.85,25275.0,569490.0,4.2,162.4,0.24691358024691024,0.8128577860680517,30.942103542234335
251,2024-12-01,21.0,98.32,1.68,13555.0,577470.0,2.3,162.4,0.24691358024691024,0.6614130965160535,44.75191381800674
