REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
6260,2024,02,1,47,0,01,1,2,6,1,1,,,2,1,19,07,34,,,,30,40,2,30,40,0,,0,0,0,4,5,,1400,3,4,2,4,,,,,,,,,,,,,,,,,2,16,,107
6261,2024,02,1,24,0,02,4,1,1,4,1,,,2,3,06,08,35,,,,400,320,1,400,320,80,4,0,0,0,,12,,4400,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,508
6262,2024,02,2,10,0,04,,2,1,5,1,,,2,3,12,02,05,2,5,2,400,0,1,400,0,,,,,,,14,,3606,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,33
6263,2024,02,1,59,0,01,1,1,6,1,1,,,2,3,18,07,34,,,,120,120,2,120,120,0,,0,0,0,4,7,,1800,3,1,1,4,,,,,,,,,,,,,,,,,1,16,,183
6264,2024,02,1,24,2,07,,1,5,4,1,,,2,3,05,01,04,,,,400,400,1,400,400,0,,0,0,0,,207,,5502,3,1,2,4,,,,,,,,,,,,,,,,,1,14,3,724
6265,2024,02,4,24,0,11,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,08,,128
6266,2024,02,1,48,7,04,,1,6,4,1,,,2,3,07,10,41,,,,400,400,1,400,400,0,,0,0,0,,24,,5769,1,1,4,4,,,,,,,,,,,,,,,,,1,18,,462
6267,2024,02,1,24,0,02,4,2,6,4,1,,,1,3,17,04,16,,,,320,300,1,320,300,0,,0,0,0,,35,,2563,1,1,4,4,,,,,,,,,,,,,,,,,1,04,,1010
6268,2024,02,1,59,9,06,,1,1,6,1,,,4,3,17,04,14,,,,400,400,1,400,400,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,1,03,1,233
6269,2024,02,4,24,0,11,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,01,,416
6270,2024,02,1,35,5,03,5,1,6,4,1,,,2,3,09,02,06,,,,200,200,2,200,200,0,,0,0,0,6,14,,2250,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,495
6271,2024,02,1,35,4,05,,1,1,5,1,,,4,2,06,08,35,,,,350,480,1,350,480,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,1,02,,1731
6272,2024,02,1,35,0,05,,2,2,2,1,,,2,3,18,03,13,,,,400,400,1,400,400,0,,0,0,0,,145,,3313,3,1,2,4,,,,,,,,,,,,,,,,,1,03,3,127
6273,2024,02,4,35,0,12,,1,5,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,01,,173
6274,2024,02,2,35,0,10,,2,1,1,1,,,2,3,01,09,40,3,4,2,150,0,2,150,0,,,,,,5,178,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,229
6275,2024,02,1,13,0,08,,2,1,1,2,,,2,3,15,07,33,,,,300,300,1,600,600,0,,0,0,0,,25,,1600,3,1,1,4,,,,,,,,,,,,,,,,,1,03,3,193
6276,2024,02,1,35,0,10,,1,5,4,1,,,2,3,20,08,35,,,,400,600,1,400,600,0,,200,0,200,,1,,3500,3,4,1,1,,,,,,,,,,,,,,,,,1,01,,393
6277,2024,02,4,35,0,12,,1,4,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,01,,137
6278,2024,02,1,59,9,07,,1,1,6,1,,,3,3,17,04,14,,,,600,600,1,600,600,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,1,03,2,230
6279,2024,02,4,12,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,137
6280,2024,02,1,35,3,06,,1,6,1,1,,,2,3,06,08,36,,,,300,300,1,300,300,0,,0,0,0,,41,,2950,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,635
6281,2024,02,4,10,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,11,,45
6282,2024,02,4,59,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,189
6283,2024,02,1,35,0,09,,2,1,5,1,,,1,3,17,04,16,,,,350,210,1,350,210,140,3,0,0,0,,240,,4831,1,1,2,4,,,,,,,,,,,,,,,,,1,08,,143
6284,2024,02,1,59,9,08,,1,1,5,1,,,2,2,14,07,31,,,,400,400,1,400,400,0,,0,0,0,,72,,5769,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,1253
6285,2024,02,1,24,2,03,6,1,2,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,80,,3700,1,1,1,1,,,,,,,,,,,,,,,,,1,03,1,230
6286,2024,02,1,24,0,02,3,2,6,4,1,,,1,3,17,04,18,,,,293,516,2,293,516,0,,223,0,223,0,49,,2563,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,118
6287,2024,02,1,35,4,09,,2,1,5,1,,,1,2,05,03,11,,,,350,350,1,350,350,0,,0,0,0,,175,,6500,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,317
6288,2024,02,1,24,2,09,,2,4,1,1,,,2,2,17,04,18,,,,300,500,1,300,500,0,,0,0,0,,71,,2100,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,793
6289,2024,02,4,46,6,12,,2,3,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,01,,168
6290,2024,02,4,13,0,11,,1,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,78
6291,2024,02,1,48,0,01,2,2,6,1,1,,,2,3,10,07,33,,,,80,80,2,80,80,0,,0,0,0,4,4,,2000,3,1,1,2,,,,,,,,,,,,,,,,,2,03,,101
6292,2024,02,1,35,0,06,,1,2,4,1,,,2,3,04,08,35,,,,480,480,1,480,480,0,,0,0,0,,38,,5208,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,181
6293,2024,02,1,35,0,08,,2,6,5,1,,,2,3,12,02,06,,,,375,375,1,375,375,0,,0,0,0,,240,,5128,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,227
6294,2024,02,3,24,0,09,,1,1,2,,1,1,2,3,07,10,43,,,,,,,,,,,,,,,,16,,,,,,29,1,1,4,12,9,2,,,,,,,,,2,1,11,,201
6295,2024,02,1,24,1,03,5,2,6,5,1,,,1,3,17,04,16,,,,375,343,1,375,343,72,3,40,0,40,,185,,5011,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,270
6296,2024,02,1,59,9,05,,2,1,4,1,,,2,2,07,02,09,,,,400,400,1,400,400,0,,0,0,0,,76,,3365,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,249
6297,2024,02,1,35,4,08,,2,1,5,1,,,2,2,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,200,,2700,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,366
6298,2024,02,1,35,4,09,,1,1,6,1,,,6,2,12,07,32,,,,350,305,1,350,305,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,1,04,4,411
6299,2024,02,4,59,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,11,,218
6300,2024,02,2,47,0,07,,1,3,2,1,,,5,3,14,06,29,2,99,,400,0,1,400,0,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,1,01,,267
6301,2024,02,1,48,8,04,,1,1,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,35,,3500,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,600
6302,2024,02,1,10,0,08,,1,1,2,1,,,2,3,10,07,31,,,,400,250,1,400,250,225,3,0,0,0,,240,,7212,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,124
6303,2024,02,4,24,2,12,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,757
6304,2024,02,1,35,0,09,,1,1,4,1,,,6,3,10,01,03,,,,480,480,1,480,480,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,05,,229
6305,2024,02,1,48,8,04,,1,6,4,2,,,1,3,21,05,23,,,,387,387,1,437,437,0,,0,0,0,,118,,3600,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,431
6306,2024,02,4,13,0,11,,1,1,4,,1,1,1,3,17,02,09,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,12,,,,,,,,,,,,08,,205
6307,2024,02,1,35,4,02,4,1,6,4,1,,,2,3,15,07,33,,,,300,300,1,300,300,0,,0,0,0,,73,,2500,1,1,4,4,,,,,,,,,,,,,,,,,1,18,,363
6308,2024,02,4,35,4,05,,2,1,4,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,1,250
6309,2024,02,1,35,0,08,,2,5,4,1,,,2,3,20,02,06,,,,375,375,1,375,375,0,,0,0,0,,19,,2133,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,103
6310,2024,02,1,35,3,10,,2,1,3,1,,,1,3,21,01,04,,,,350,350,1,350,350,0,,0,0,0,,217,,6593,3,1,4,4,,,,,,,,,,,,,,,,,1,08,,368
6311,2024,02,1,13,0,01,1,1,6,1,1,,,2,3,18,07,34,,,,120,120,2,120,120,0,,0,0,0,4,2,,1474,3,2,2,2,,,,,,,,,,,,,,,,,2,06,,91
6312,2024,02,4,13,0,11,,2,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,132
6313,2024,02,1,12,0,08,,2,2,4,1,,,1,3,21,02,09,,,,390,310,1,390,310,80,3,0,0,0,,30,,2600,3,1,3,4,,,,,,,,,,,,,,,,,1,08,,73
6314,2024,02,4,59,9,12,,2,3,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,256
6315,2024,02,4,24,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,11,,185
6316,2024,02,1,24,0,06,,2,2,2,1,,,2,3,19,07,33,,,,440,440,1,440,440,0,,0,0,0,,94,,1975,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,729
6317,2024,02,1,13,0,04,,1,1,4,1,,,2,3,10,03,13,,,,400,400,1,400,400,0,,0,0,0,,22,,2575,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,140
6318,2024,02,4,35,4,11,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,11,,210
6319,2024,02,1,47,0,08,,1,1,4,1,,,1,3,21,05,24,,,,400,400,1,400,400,0,,0,0,0,,240,,3700,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,167
6320,2024,02,2,47,0,02,4,2,6,3,1,,,2,3,18,07,34,1,1,2,100,0,2,100,0,,,,,,4,39,,1500,3,1,1,1,,,,,,,,,,,,,,,,,2,04,,185
6321,2024,02,4,13,0,02,4,1,6,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,2,01,,211
6322,2024,02,1,46,6,08,,2,1,5,1,,,2,3,14,02,08,,,,180,180,2,180,180,0,,0,0,0,3,199,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,254
6323,2024,02,4,10,0,12,,1,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,109
6324,2024,02,3,24,0,09,,2,6,4,,1,1,1,3,17,02,08,,,,,,,,,,,,,,,,19,,,,,,6,2,1,4,10,4,2,,,,1,1,,1,,,1,17,4,90
6325,2024,02,2,10,0,05,,1,1,4,1,,,2,3,11,08,35,0,3,1,400,0,1,400,0,,,,,,,71,,5192,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,25
6326,2024,02,4,59,0,12,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,01,,602
6327,2024,02,1,48,7,06,,1,1,4,1,,,2,3,06,08,35,,,,400,160,1,400,160,240,1,0,0,0,,204,,4800,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,610
6328,2024,02,4,35,4,10,,2,1,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,,223
6329,2024,02,1,59,9,07,,1,1,6,1,,,2,3,08,01,01,,,,400,600,1,400,600,0,,0,200,200,,29,,14423,3,1,2,3,,,,,,,,,,,,,,,,,1,05,,288
6330,2024,02,4,13,0,11,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,11,,105
6331,2024,02,4,46,6,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,11,,142
6332,2024,02,3,35,4,07,,1,1,5,,1,1,2,1,12,01,02,,,,,,,,,,,,,,,,240,,,,,,6,2,1,4,10,3,2,,1,,1,1,,1,,,1,03,,1396
6333,2024,02,4,12,0,05,,2,1,6,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,,117
6334,2024,02,4,24,2,12,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,18,,924
6335,2024,02,4,59,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,136
6336,2024,02,3,35,4,10,,1,1,2,,1,1,2,2,08,10,42,,,,,,,,,,,,,,,,70,,,,,,1,2,1,4,12,1,2,,,,1,1,,1,,,1,18,,307
6337,2024,02,2,35,0,08,,2,5,4,1,,,2,3,10,07,34,1,55,1,400,0,1,400,0,,,,,,,240,,2900,2,1,3,4,,,,,,,,,,,,,,,,,1,15,4,462
6338,2024,02,4,59,9,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,203
6339,2024,02,4,35,0,03,5,2,6,6,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,04,,155
6340,2024,02,1,59,9,05,,1,2,5,1,,,6,3,10,01,03,,,,280,320,2,280,320,,,,,,2,17,,,,,,,,,,,,,,,,,,,,,,,1,03,1,537
6341,2024,02,1,59,9,09,,2,5,4,1,,,1,2,11,07,33,,,,225,225,2,225,225,0,,0,0,0,1,16,,2800,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,199
6342,2024,02,4,59,0,11,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,11,,348
6343,2024,02,4,24,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,11,,113
6344,2024,02,1,46,6,05,,2,1,5,1,,,2,1,12,02,06,,,,375,395,1,375,395,0,,0,20,20,,84,,2463,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,121
6345,2024,02,4,35,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,11,,193
6346,2024,02,4,35,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,11,,332
6347,2024,02,1,35,0,05,,1,1,1,1,,,2,1,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,14,,1850,1,1,3,3,,,,,,,,,,,,,,,,,1,05,,159
6348,2024,02,4,24,0,11,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,11,,152
6349,2024,02,1,24,0,03,6,2,2,4,2,,,6,3,20,07,32,,,,350,250,1,450,360,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,1,03,1,413
6350,2024,02,1,35,4,09,,1,1,2,1,,,6,2,11,08,38,,,,750,750,1,750,750,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,256
6351,2024,02,4,24,0,09,,2,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,4,315
6352,2024,02,4,24,0,02,4,1,6,5,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,102,,,,,,,,,4,10,1,,,,,,,,,,,2,15,,154
6353,2024,02,1,46,6,12,,2,2,4,1,,,2,3,10,07,33,,,,120,100,2,120,100,20,1,0,0,0,5,148,,1225,3,1,2,4,,,,,,,,,,,,,,,,,,02,,141
6354,2024,02,4,46,0,12,,1,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,01,,199
6355,2024,02,4,59,9,12,,2,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,,11,,278
6356,2024,02,4,46,0,11,,2,1,4,,1,1,6,3,17,04,16,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,9,,,,,,,,,,,,11,,186
6357,2024,02,4,48,8,02,3,2,6,2,,1,2,2,3,10,07,33,,,,,,,,,,,,,,,,49,,,,,,,,,3,05,7,,,,,,,,,,,2,04,,252
6358,2024,02,1,35,4,04,,1,6,4,1,,,2,1,09,08,36,,,,400,400,1,400,400,0,,0,0,0,,65,,3220,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,1339
6359,2024,02,4,48,8,01,2,2,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,04,,544
6360,2024,02,3,10,0,01,2,2,6,2,,1,2,2,3,10,07,33,,,,,,,,,,,,,,,,11,,,,,,6,6,2,3,05,7,2,,,1,1,1,,3,,,2,09,,159
6361,2024,02,1,35,0,07,,2,1,4,1,,,2,3,10,04,17,,,,400,400,1,400,400,0,,0,0,0,,121,,2163,3,1,1,2,,,,,,,,,,,,,,,,,1,04,4,453
6362,2024,02,1,11,0,02,4,2,6,5,1,,,1,3,16,05,25,,,,300,300,1,300,300,0,,0,0,0,,2,,2375,1,1,2,3,,,,,,,,,,,,,,,,,1,15,,43
6363,2024,02,1,59,0,10,,1,1,4,2,,,3,3,20,07,31,,,,600,500,1,700,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,168
6364,2024,02,4,59,0,07,,2,1,2,,1,1,2,3,10,07,33,,,,,,,,,,,,,,,,19,,,,,,,,,2,04,4,,,,,,,,,,,1,05,,114
6365,2024,02,1,24,1,11,,1,1,4,1,,,2,3,14,03,13,,,,225,225,2,225,225,0,,0,0,0,5,2,,7200,3,1,4,4,,,,,,,,,,,,,,,,,,05,,285
6366,2024,02,4,35,4,02,4,2,6,4,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,1027
6367,2024,02,4,13,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,05,,164
6368,2024,02,1,35,5,07,,1,1,4,1,,,2,2,08,08,35,,,,400,520,1,400,520,0,,120,0,120,,111,,4200,3,1,3,4,,,,,,,,,,,,,,,,,1,04,4,275
6369,2024,02,2,10,0,09,,1,1,1,1,,,6,3,03,09,39,0,22,,600,0,1,600,0,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,169
6370,2024,02,1,24,0,01,2,2,6,1,1,,,2,3,10,07,33,,,,160,160,2,160,160,0,,0,0,0,4,18,,1600,2,1,3,4,,,,,,,,,,,,,,,,,2,03,,173
6371,2024,02,1,35,0,04,,2,1,4,1,,,2,3,06,02,08,,,,300,30,1,300,30,20,4,0,0,0,,38,,2564,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,267
6372,2024,02,1,13,0,05,,1,1,4,1,,,1,3,21,05,23,,,,375,375,1,375,375,0,,0,0,0,,178,,4800,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,69
6373,2024,02,1,35,0,04,,1,1,5,1,,,2,1,14,03,11,,,,375,295,1,375,295,80,3,0,0,0,,21,,6872,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,309
6374,2024,02,4,35,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,11,,234
6375,2024,02,4,24,2,11,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,01,,189
6376,2024,02,4,24,2,11,,2,5,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,14,,918
6377,2024,02,1,24,0,07,,1,1,4,1,,,6,3,20,08,35,,,,400,400,1,400,400,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,1,03,2,143
6378,2024,02,2,35,0,04,,2,2,2,1,,,2,3,19,07,34,2,44,2,160,0,2,160,0,,,,,,7,124,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,338
6379,2024,02,4,48,8,12,,1,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,,,,,,,,,,,,11,,477
6380,2024,02,1,35,4,04,,1,6,5,1,,,2,1,12,02,05,,,,375,375,1,375,375,0,,0,0,0,,14,,5641,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,1663
6381,2024,02,3,47,0,05,,2,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,52,7,2,,,225,2,,,,1,1,,2,,,1,18,,128
6382,2024,02,4,12,0,10,,1,1,4,,1,1,2,2,11,08,36,,,,,,,,,,,,,,,,93,,,,,,,,,4,09,3,,,,,,,,,,,1,08,,91
6383,2024,02,1,35,0,10,,1,1,2,1,,,6,3,06,08,36,,,,400,400,1,400,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,05,,336
6384,2024,02,1,59,9,03,6,2,2,4,1,,,1,3,21,05,22,,,,350,350,1,350,350,0,,0,0,0,,198,,3864,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,1645
6385,2024,02,1,48,0,09,,1,2,2,1,,,2,3,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,240,,3000,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,58
6386,2024,02,1,24,0,09,,1,1,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,234,,4400,1,1,1,1,,,,,,,,,,,,,,,,,1,02,,155
6387,2024,02,4,24,2,05,,1,1,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,196
6388,2024,02,2,59,0,09,,2,5,4,1,,,1,2,17,04,17,1,34,2,225,0,2,225,0,,,,,,1,240,,4000,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,121
6389,2024,02,1,24,0,06,,1,2,4,1,,,2,3,06,08,35,,,,400,360,1,400,360,0,,0,0,0,,217,,4300,1,1,1,1,,,,,,,,,,,,,,,,,1,03,2,129
6390,2024,02,4,35,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,11,,329
6391,2024,02,3,47,0,05,,2,1,5,,1,2,2,1,10,07,33,,,,,,,,,,,,,,,,9,,,,,,4,6,1,2,04,8,2,,1,1,1,,,2,,,1,12,1,132
6392,2024,02,1,24,0,06,,1,2,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,43,,4600,1,1,2,2,,,,,,,,,,,,,,,,,1,03,2,567
6393,2024,02,4,35,5,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,250
6394,2024,02,1,24,2,06,,1,2,3,1,,,4,2,12,02,05,,,,500,400,1,500,400,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,03,1,752
6395,2024,02,1,24,0,05,,2,4,4,1,,,1,3,17,02,08,,,,350,410,1,350,410,0,,60,0,60,,201,,2500,1,1,4,4,,,,,,,,,,,,,,,,,1,14,2,288
6396,2024,02,1,48,0,09,,1,1,5,1,,,4,3,13,07,32,,,,300,200,1,300,200,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,1,04,4,106
6397,2024,02,4,47,0,10,,1,6,1,,1,1,2,3,06,08,36,,,,,,,,,,,,,,,,121,,,,,,,,,1,01,12,,,,,,,,,,,1,01,,181
6398,2024,02,1,35,0,06,,1,4,4,1,,,1,3,21,01,02,,,,400,470,1,400,470,0,,0,70,70,,240,,6538,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,357
6399,2024,02,4,10,0,12,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,11,,44
6400,2024,02,1,24,2,08,,1,1,1,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,240,,2200,3,1,1,3,,,,,,,,,,,,,,,,,1,04,4,418
6401,2024,02,3,46,0,03,6,1,6,1,,1,1,2,3,15,08,37,,,,,,,,,,,,,,,,1,,,,,,,8,3,4,10,12,2,,,,,,,,,,1,01,,76
6402,2024,02,1,46,0,04,,2,6,4,1,,,2,1,17,04,17,,,,350,350,1,350,350,0,,10,0,10,,44,,4500,3,1,2,2,,,,,,,,,,,,,,,,,1,14,2,142
6403,2024,02,1,35,4,07,,2,1,4,1,,,1,2,21,05,24,,,,375,375,1,375,375,0,,0,0,0,,240,,3795,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,349
6404,2024,02,4,24,0,02,4,2,6,0,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,111
6405,2024,02,4,59,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,471
6406,2024,02,4,35,0,12,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,11,,391
6407,2024,02,4,35,0,07,,2,4,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,3,297
6408,2024,02,4,48,7,12,,2,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,18,,555
6409,2024,02,4,12,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,170
6410,2024,02,4,59,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,336
6411,2024,02,1,47,0,01,2,2,6,4,1,,,2,2,10,07,33,,,,230,240,2,230,240,0,,0,0,0,6,4,,1600,3,3,4,4,,,,,,,,,,,,,,,,,1,03,,174
